id,title,company,location,url,source,match_score,description_snippet,scraped_at
9fd775a0ab929491,"Software Engineer, AI",Ruli,San Francisco Bay Area,https://www.linkedin.com/jobs/view/software-engineer-ai-at-ruli-4405909745?position=31&pageNum=0&refId=YfmiLTBpMOt%2Btgpw%2FLDgfw%3D%3D&trackingId=fRr4bU77ygoztIZjxiPA9A%3D%3D,linkedin_mock,70,,2026-04-26T22:56:49.932740
af467b25badd69e9,Graduate Software Engineer,Joveo AI,United Arab Emirates,https://ae.linkedin.com/jobs/view/graduate-software-engineer-at-joveo-ai-4407110514?position=32&pageNum=0&refId=YfmiLTBpMOt%2Btgpw%2FLDgfw%3D%3D&trackingId=Z%2BHHnfH%2Bl1VLRxYfQc%2BsBg%3D%3D,linkedin_mock,70,,2026-04-26T22:57:05.326248
8f19329a3f946fa9,Software Engineer,Medpace,"Denver, CO",https://www.linkedin.com/jobs/view/software-engineer-at-medpace-4331930475?position=33&pageNum=0&refId=YfmiLTBpMOt%2Btgpw%2FLDgfw%3D%3D&trackingId=rvEupA3%2BSkxEuj27vx0JEw%3D%3D,linkedin_mock,60,,2026-04-26T22:57:20.529200
1949bad771a739e7,Junior Software Engineer,Joveo AI,Canada,https://ca.linkedin.com/jobs/view/junior-software-engineer-at-joveo-ai-4407120682?position=35&pageNum=0&refId=YfmiLTBpMOt%2Btgpw%2FLDgfw%3D%3D&trackingId=VjrBGVpH4Gm2HY8lJKRmEA%3D%3D,linkedin_mock,70,,2026-04-26T22:57:36.299783
a02acb6c6aa88a2c,Software Engineer,Joveo AI,United States,https://www.linkedin.com/jobs/view/software-engineer-at-joveo-ai-4407105640?position=37&pageNum=0&refId=YfmiLTBpMOt%2Btgpw%2FLDgfw%3D%3D&trackingId=nCJCOev2gmkVmfHuT%2BW6vg%3D%3D,linkedin_mock,70,,2026-04-26T22:57:51.480967
6d3595e06fa3bc19,Software Engineer,Clarier.ai,"Hollywood, FL",https://www.linkedin.com/jobs/view/software-engineer-at-clarier-ai-4406862711?position=38&pageNum=0&refId=YfmiLTBpMOt%2Btgpw%2FLDgfw%3D%3D&trackingId=vS%2Fe2a%2FrmLGFNOggbCIBJg%3D%3D,linkedin_mock,70,,2026-04-26T22:58:07.235761
fb4112b0c3b0c80e,Graduate Software Engineer,Joveo AI,United Kingdom,https://uk.linkedin.com/jobs/view/graduate-software-engineer-at-joveo-ai-4407120503?position=39&pageNum=0&refId=YfmiLTBpMOt%2Btgpw%2FLDgfw%3D%3D&trackingId=MBzyR8ZgJNqNtP7gPFPK2w%3D%3D,linkedin_mock,70,,2026-04-26T22:58:24.234768
7a749905b08bbd57,Software Engineer (Remote),Joveo AI,United States,https://www.linkedin.com/jobs/view/software-engineer-remote-at-joveo-ai-4407105709?position=40&pageNum=0&refId=YfmiLTBpMOt%2Btgpw%2FLDgfw%3D%3D&trackingId=fMuotqw0V0P2yS3SCGQAYg%3D%3D,linkedin_mock,70,,2026-04-26T22:58:39.234507
bed73480303b942e,"Software Engineer, Backend (All Levels / All Teams)",DoorDash,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/software-engineer-backend-all-levels-all-teams-at-doordash-3998438100?position=1&pageNum=0&refId=hBerdf2uvUOPFbyTrX9tVg%3D%3D&trackingId=G6gaFa%2Fgsxj3qOvXbHrXCQ%3D%3D,linkedin_mock,60,,2026-04-26T23:00:11.870377
ba10e50f04d0059a,Software Engineer (4/5) — Developer Platform,Netflix,"Warsaw, Mazowieckie, Poland",https://pl.linkedin.com/jobs/view/software-engineer-4-5-%E2%80%94-developer-platform-at-netflix-4193468200?position=2&pageNum=0&refId=hBerdf2uvUOPFbyTrX9tVg%3D%3D&trackingId=ieQJhKPIVyohUgCioc7K3w%3D%3D,linkedin_mock,60,,2026-04-26T23:00:25.150282
